,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
607,"Mình đến quán nhiều lần rồi nhưng chủ yếu là đi một mình nhưng lần này mình dẫn em gái mình theo. Em gái mình không thích ăn đồ sống nên khi mình rủ đi ăn thử hơi có định kiến nhưng lúc mới bước chân vào Pokesaigon nó bị hấp dẫn liền cái đầu tiên là được chọn toppings dập mặt (cỡ 15+ toppings, lâu lâu quán lại đổi topping of the week để đa dạng hoá). Sau đó trộn đều tô poke của nó với base là salad (nó đang ăn kiêng nên chọn salad, bạn còn có thể chọn cơm gạo Nhật/ gạo lứt) với sốt (nó chọn goma sesame vì là sốt dễ ăn nhất), proteins (2 muỗng cá gồm cá ngừ + cá hồi cay) và cả bầu trời toppings. Lạ là trộn đều hết lúc thưởng thức không bị lạ miệng hay các nguyên liệu vị nghịch nhau mà vị như hỗ trợ lẫn nhau ý làm tăng hương vị và át mùi cá. Em gái mình đổ đứ đừ luôn nên sau lần này Pokesaigon lại có thêm fan mới",0,0,0,5,0,0
608,"Bình thường mình đánh giá khá tốt về Quán ăn ngon và mình thích Quán ăn ngon ở Phan Đình Phùng vì không gian đẹp, ko quá ồn ào. Nhưng mới đây, nhân viên có thái độ phục vụ ko tốt lắm, chờ mãi mới có bạn ra ghi order đồ ăn rồi cách phục vụ rất ư là thiếu nhã nhặn với khách.",0,0,2,0,0,0
609,"Giá cả thì đối với mình khá đắt: 54k một tô, bánh mì nướng thì:18k, nhưng ăn rất ngon. Mình gọi kem tuyết xoài, đá bào ở đây có vị rất ngon giống như nước xoài để lạnh rồi xay ra thành đá hay sao ấy, ăn có vị xoài rất rõ. Sẽ quay lại lần sau :3 .",0,0,0,4,0,0
610,"Tôi nghỉ khách sạn này nên chú ý khâu vệ sinh hơn nữa vì phòng lúc tôi ở dọn vệ sinh chưa kĩ, đồ đạc thì để bừa bãi ở lối đi.",0,2,0,0,0,0
611,"Xe hãng chạy tuyến nhưng dừng đỗ liên tục, đón khách dọc đường như xe dù. Cảm thấy cực kỳ phiền vì mất thời gian. Dv khác thì tốt",0,0,0,0,2,0
612,"Khi trả phòng , họ kiểm tra phòng, nước đầy đủ. Sau đó họ cho khách sau vào thuê thì lại quay ra hỏi ngược tôi  sao phòng đó thiếu 2 chai nước.",0,2,0,0,0,0
613,"Bảo tàng khá nhỏ, ít có các hoạt động. Số lượng đồ cổ còn khá ít. Chưa có thu hút được dân địa phương",2,0,0,0,0,0
614,"Xe Yamaha Sirius đời mới lái khá bốc, mượt mà, còi, xi nhan gương đầy đủ. Giá 300k/3 ngày. Ổn lắm nha",0,0,0,0,5,0
615,"Nên ghé thưởng thức kem bơ ở đây, ngon tuyệt mọi người ạ, vô tình lang thang và biết đến quán ,ghé đến thưởng thức thì thấy đúng là bợ ở đây nguyên chất đậm đà thật luôn í, vị thì vừa đủ ngọt để ăn kèm vs kem. Nói chung, cực ngon nè, nên phải lên đây review cho mọi người biết, chứ trước giờ làm biếng đánh giá lắm, à khu này nhìu quán kem bơ, mà nghe đâu quán này là bán đầu tiên nè,hôm mình ghé cũng khá đông khách đấy",0,0,0,5,0,0
616,"Lần đầu đến quy nhơn du lịch được người bạn giới thiệu thuê xe ở đây, cảm thấy rất hài lòng khi nhận được xe, xe sạch sẽ, động cơ chạy êm, còn có sẵn mũ bảo hiểm và áo mưa nữa chứ. Nếu có dịp đến quy nhơn lần nữa mình cũng sẽ thuê xe bên các bạn.",0,0,0,0,5,0
617,"Trên dưới 1 tr cho 3 chị em ăn trưa và chắc là lần cuối bà chị cùng phòng đòi ăn thai ex, dù sao do được ăn ké người có tiền là người có quyền nên mới nhắm mắt theo chân sau bao ngày ăn lại vẫn không thấy ngon và chả hiểu sao quán vẫn đông 😄",0,0,0,2,0,0
618,"Sushi rẻ quá trời luôn, mua tổng cộng 64k mà được giảm còn 32k. Nhiều loại để các bạn lựa chọn luôn, toàn đồ của Nhật thôi, cái gì cũng tươi hết mà giá ổn quá trời",0,0,0,5,0,5
619,"Mới đi quán này. Sợi bánh canh hơi lạ nhưng dai ngon. Nước dùng ngọt thanh, có vẻ không phải nhờ bột ngọt. Quán cho hẹ và hành phi mới chiên nên tô bánh canh rất thơm. Bạn mình đi cùng, tuy đã no nhưng không cưỡng lại được phải gọi một tô ăn thử 😂",0,0,0,5,0,0
620,"Quán này cũng khá nổi ở QN. Không gian tuy hơi nhỏ nhưng trang trí dễ thương nè. Nhân viên cũng dễ thương và nhanh nhẹn, anh chủ quán dễ thương luôn Menu khá đa dạng, trà chanh trà sữa trà đào bla bla. Có size lựa chọn luôn. Mình uống trà chanh cũng ngon mà lần sau uống trà sữa cũng okay nốt Nếu có dịp sẽ uống lại",0,0,5,5,0,0
621,Hiệu quả và đúng giờ - bạn còn muốn gì nữa? Và ở một mức giá cạnh tranh. Tốt hơn nhiều so với việc chờ đợi trong một hàng đợi ở quầy taxi.,0,0,0,0,4,0
622,"Giá rất mắc, combo 4 món chuông gió nhỏ, 2 lót cốc nhỏ mây, 1 quạt đan nhỏ, 1 phin pha cafe sứ in chữ Sai Gon, người bán báo 1,200,000đ. Mình thấy mắc quá không mua, bảo em thôi chỉ lấy quạn đan thôi, chị báo 100,000đ. Mình đưa 200,000đ, chị bán nhất quyết không thối lại tiền, không cho mình đi luôn. Kiểu nhất quyết phải mua mới được đi ấy.",0,0,0,0,0,1
623,"Đồ ăn ngon,tươi mới.Không gian đầm ấm,nhân viên nhiệt tình",0,0,5,5,0,0
624,"Mình thấy quán này ăn được, lúc nào cũng đông nha, không gian hơi chật một chút, nhưng vị hủ tiếu ở đây khá ổn, ăn khô thì nhân viên kèm theo chén nước lèo có thịt có tôm trong đó, thơm ngon hấp dẫn.",0,0,3,4,0,0
625,"Được bạn giới thiệu đến quán , lúc đến thấy quán hơi vắng nên cũng e ngại nhưng bà chủ rất nhiệt tình nên mình vào chọn vài món, phải nói là ăn ngon hợp vị của mình, nhân viên rất niềm nở m thấy hài lòng về bữa ăn và giá cả, tiếc là quán chưa được nhiều người biết đến
Cho quán 5 sao , năm sau có dịp m sẽ quay lại ủng hộ
",0,0,5,0,0,0
626,"Nhà vệ sinh của phòng gia đình dùng kính trong, không thoải mái khi ở cùng gia đình, nhất là khi có trẻ em, phòng gia đình nên gắn thêm rèm nhà vệ sinh sẽ tốt hơn. Không có bãi đậu ô tô, để xe bên ngoài đường đối diện. Hồ bơi nhỏ.",0,1,0,0,0,0
627,"Quán ngay sát bờ biển, giá cả bình dân, đồ uống cũng dc k đến nỗi nào. Deco đẹp. 1 quán ven biển đẹp cho các tín đồ thích tự sướng.",0,0,5,3,0,0
628,"50k vé vào cổng và .... chỉ có tham quan. Khu vực rất rộng và rỗng, không có quá nhiều hoạt động vui chơi hay thăm thú, ít trò chơi, ít khu ngắm cảnh, ít chỗ chụp hình. Vé chơi trò chơi cũng khá mắc. Cảm nhận chung nếu đi teambuiding mua vé trọn gói trò chơi thì chắc sẽ đỡ chán hơn. Còn tham quan, ngắm cảnh, mong chờ giống Đầm Sen hay Suối Tiên thì ... thôiiii.",2,0,0,0,0,0
629,"Trong chuyến du lịch vừa rồi của mình thì Eo Gió Resort là một trong những sự lựa chọn của tôi. Tôi nhận xét về khách sạn này là rất tốt. Bữa sáng ở resort mặc dù khá ít món nhưng nêm nếm khá ngon và cũng hợp khẩu vị với tôi. Đồ ăn chế biến rất ngon, giá đồ ăn đối với hệ thống resort là hợp lý, thậm chí có thể nói là rẻ.",0,5,0,0,0,0
630,"Dịch vụ thật tồi tệ - đồ ăn và thức uống bị đổ trên bàn, sàn nhà kinh tởm cũng như nhà vệ sinh, tuy nhiên đồ ăn rất ngon và đáng đồng tiền bát gạo!",0,0,1,4,0,0
631,"Khách sạn đẹp, có thể ngắm cảnh thành phố từ trên cao. Vị trí thuận tiện, nhiều tiện ích đi kèm. Chỉ tiếc là nhân viên phục vụ phòng ca thán nhiều việc, tranh cãi với nhau to đến mức mình nghe thấy.
",0,4,0,0,0,0
632,"Khách sạn đẹp, trang phục nhân viên sang trọng hơn nhiều ks khác, cách đối xử với nhân viên của ban giám đốc tốt",0,5,0,0,0,0
633,Điểm trừ là giá cả của đồ uống trong minibar nên để công khai.,0,0,4,0,0,0
634,"Bãi đá Obama có vô số những bãi đá lớn nhỏ trải dài, nối tiếp nhau tạo nên khung cảnh đẹp tuyệt vời như tranh khiến người ta xiêu lòng. Trên các bãi đá có các cây cầu bằng gỗ để đi ra chụp ảnh khá đẹp. Dù không có cát mịn như những bãi biển khác, nhưng đổi lại nước biển ở bãi đá Obama lại rất trong và mát lành, cộng hưởng với làn sóng biển nhẹ nhàng, êm ả.",4,0,0,0,0,0
635,"Huong vi khong xuat sac, thieu tinh te, dac sac nhu bun cha Hue. 1 phần ăn quá nhiều, ăn cho cố... cảm giác giống như ăn để “vỗ béo”. Ẩm thực là …ăn xong vẫn còn thèm",0,0,0,2,0,0
636,"Từ lần liên lạc ban đầu của chúng tôi cho đến khi đón tại sân bay, mọi thứ đều diễn ra suôn sẻ. Giao tiếp tuyệt vời cộng
 với hướng dẫn rõ ràng và chính xác đảm bảo chúng tôi tìm thấy tài xế của mình chỉ trong vài phút.",0,0,0,0,5,0
637,"Nằm trên bãi biển chính, thực sự trên cát. Giá cả cao hơn một chút so với những nơi khác trong thành phố Quy bào -
 nhưng Địa điểm Vị trí Địa điểm! Không khí tốt. Nơi này có rất nhiều du khách Việt Nam.",4,0,0,0,0,0
638,"Thiết bị hư hỏng đèn bật không sáng, không bật thì tự sáng, vòi xịt khoá vẫn chảy nước làm ướt hết, đồ dùng trong phòng là loại rẻ tiền nhất, không có gì trong tủ lạnh cả hai phòng mà tôi vào.",0,1,0,0,0,0
639,"Mới hôm kia mình đặt 1 cơm chiên mã lại, vì là cơm chiên nên m thường sẽ dễ ăn nhưng quán lại làm m cảm thấy cơm ăn ngán vô cùng, lại còn hăng mùi xả vì bỏ quá nhiều, m ăn dc 1 nữa thì bỏ, cảm thấy tiếc tiền vô cùng.",0,0,0,1,0,0
640,"Bánh sinh nhật cũng có sẵn, một miếng xốp lớn, màu trắng có đóng băng jaffa sẽ có giá 200k, nhưng họ cũng sẽ cá nhân hóa nó với những lời bạn chọn ở trên cùng, tác phẩm tuyệt vời từ các chàng trai trong tiệm bánh!",0,0,0,4,0,0
641,"Nhân viên ở quầy thanh toán rất chán, khách cần thêm thông tin về món hàng thì thái độ rất khó chịu mặc dù khách hàng đã hỏi một cách rất nhẹ nhàng và lịch sự. Mặt nhân viên muốn quát vào mặt khách, mặt rất cau có. Nhân viên tên: Lê Thị Thuận ở quầy thanh toán",0,0,0,0,0,1
642,"Quán chỉ bán buổi sáng, gần đường vào chợ đầm. Giá cả hợp lí nên lúc nào khách cũng đông nghìn nghịt. Một suất ăn bao gồm một dĩa bánh hỏi rắc hẹ xinh xinh, phía trên phủ đầy lòng heo còn nóng hôi hổi, thêm chút hạt tiêu thơm nồng. Bên cạnh là dĩa rau sống tươi ngon, một chén cháo, bánh tráng và nước mắm ớt tỏi hoặc nước mắm nhĩ nguyên chất. Bánh hỏi sợi mềm, lòng được làm sach sẽ, vừa ngon vừa giòn. Dĩa đầy đặn. nhiều loại tuy nhiên nước mắm pha hơi đậm. Nhân viên phục vụ nhanh nhẹn. thân thiện",0,0,0,5,0,0
643,"Tôi đã ghé thăm Foodshop 45 trong nhiều năm và chưa bao giờ phải thất vọng. Ngồi ngay bên Hồ Trúc xinh đẹp và nổi tiếng, nơi John McCain bị bắn hạ, bạn có một tầm nhìn tuyệt vời, một bầu không khí tuyệt vời và một đội ngũ nhân viên yên tĩnh nhưng chu đáo. Các món ăn được đầu bếp Việt Nam chế biến 100% theo bối cảnh và phong cách Ấn Độ. Có nhiều nhà hàng Ấn Độ ở Hà Nội, có vẻ chính thống hơn, bởi vì họ là người Ấn Độ quản lý. Tuy nhiên, đã thử tất cả chúng, tôi vẫn quay trở lại nơi ám ảnh cũ của mình, Foodshop 45",0,0,4,4,0,0
644,CGV là rạp tốt nhất mình từng được trải nghiệm,5,0,0,0,0,0
645,Khách sạn cách âm Quá kém . Sáng 5h sáng nhạc ầm ầm từ bãi biển vọng lên ...! Không thể nào ngủ được . Dịch vụ check out nhân viên không xách đồ cho khách ra xe . Tự khách kéo 2 vali to đùng .,0,1,0,0,0,0
646,Siêu thị bạn có thể tìm thấy một số món ăn phương Tây,0,0,0,0,0,4
647,"Thái độ thu ngân quá tệ, quăng đồ của khách",0,0,0,0,0,1
648,Xe chưa tới giờ đã hối khách chạy..trong khi đặt đã ghi rõ giờ giấc..còn xe chạy thì tới nới không gọi khách xún..cứ để thế mà quá lịch trình của khách thái độ phục vụ kém,0,0,0,0,2,0
649,"Tuyệt vời, nhưng mình thích ngọn hải đăng không sơn lại, nhìn cổ kính hơn. Đảo rất đẹp, người dân thân thiện
",4,0,0,0,0,0
650,"Không gian : mang phong cách Tây Âu , sử dụng các gam màu gỗ , tối khá sang trọng . Tổng thể khá xinh xắn , thích hợp để hẹn hò các kiểu, đi với gia đình cũng rất oke. 🍽 Đồ ăn : 🍕 Pizza mình chọn số 6 có cá với gì ấy,đế mỏng , ăn ngon nhắm lun :(( không ngán tí nào . Ngon hơn Pizza Hut lun.Bánh mì nướng bơ tỏi ăn cực thơm , dậy vị tỏi với bơ .Mỳ Ý sốt bò bằm : ăn có vị béo ,ngậy của phô mai , nhiều thịt bò dã man.Mỳ Carbonara : ai là tín đồ của phô mai thì không thể bỏ qua món này , mỳ sợi dẹt với sốt phô mai kèm thịt hun khói ,ăn nóng ngon lắm , nguội sẽ bị ngấy nha .Service ở đây cực tốt các bạn ơi ,tạo cho mình cảm giác rất thỏai mái , thân thiện và họ làm cho khách hàng cảm thấy mình được tôn trọng. Mọi người nên tới và trải nghiệm nhé .",0,0,5,5,0,0
651,"Đây là lần thứ 2 mình tới đây và vẫn là kịch bản cũ. Không 1 nhân viên tới oder, mình tự ra quần oder 2 ly nước 95k mà mang ra cho mình như 2 ly nước 25k ngoài vỉa hè, khi mình hỏi thì nhân viên trả lời do bên quán hết ly anh chị không chịu “buộc phải chịu”. Nếu biết trước “buộc phải chịu” thì mình sẽ không ghé quán. Vị trí 10đ :)) thái độ nhân viên phục vụ 1đ.",0,0,0,2,0,0
652,"Một khách sạn hoàn hảo , đánh giá cao,",0,5,0,0,0,0
653,"Cả gia đình tôi đều không vừa ý về  resort này. Thứ nhất là đồ ăn sáng dở, toàn cơm chiên với bánh bèo, không có gì đặc sắc. Thứ 2, trong phòng không trang bị đầy đủ, đến khi trả phòng lại nói thiếu ô dù.",0,1,0,0,0,0
654,"Quán có cơm gà, cơm món Mình đi 6 người, gọi dạ trường luộc, cá kho, tôm rim, gà chua ngọt, canh cá Đồ ăn được Có món gà chua ngọt là chế biến kiểu gỏi gà, không ngon, mà đắt Đánh giá chung là cũng ok",0,0,0,3,0,0
655,"1 lưu ý cho mọi người là mua hàng nhớ check lại số lương và đơn giá nhé. Số lượng thì cũng thỉnh thoảng bị lộn, mà đơn giá bị nhầm thì mình bị 1 lần. Ở tag trên quầy ghi 1 giá, còn lúc tính tiền là 1 giá khác.",0,0,0,0,0,2
656,"Nằm ngay cạnh bờ biển, công viên có vẻ không hoạt động ưa chuộng nữa mà chỉ là nơi người ta đi dạo hoặc vài trò chơi của trẻ con. Mình nghĩ vẫn nên quy hoạch lại để sử dụng hiệu quả hơn công viên hoặc đơn giản thiết kể không gian để trông đẹp hơn, quyến rũ hơn trước biển.",3,0,0,0,0,0
657,"Chợ nhỏ dành cho người dân bản xứ. Chợ bán đủ loại rau, củ, thịt, cá, hải sản...",0,0,0,0,0,5
658,"Đã ở đây 50 lần trong vòng 15 năm qua, chúng tôi đã đến đây một lần nữa trên đường đến Châu Âu để thấy rằng thực đơn đã bị giảm đi rất nhiều và nhiều món yêu thích không còn nữa. Không có khả năng quay lại lần nữa. Buồn",0,0,1,0,0,0
