,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
2893,"Di chuyển bằng ghe nhỏ, suối nước trong vắt và mát lạnh. Cơm trưa ngon tuyệt vời và không thể tốt hơn là một bầu không khí trong lành rợp bóng mát.",5,0,0,5,0,0
2894,"Bắp và nước giá rẻ, ăn ngon. Tuy nhiên ít phim để chọn, loa và màn hình không thật sự tốt",2,0,0,5,0,0
2895,"Good, nhà ga sạch sẽ, hơi nhỏ nhưng gọn gàng, quầy quán ngăn nắp
",0,0,0,0,4,0
2896,"Tôi thấy không hài lòng lắm ở đây là chăn mền ở đây không phải bằng cotton hay bông gòn mà là cái gì khác, tôi không quen nên sử dụng không được thoải mái.",0,2,0,0,0,0
2897,"Sản phẩm đa dạng, nhân viên nhiệt tình với khách hàng",0,0,0,0,0,5
2898,"Phong cảnh đẹp, thơ mộng, khác biệt với những khối đá xen lẫn cây xanh, bãi biển trong xanh, hoang sơ",5,0,0,0,0,0
2899,"Good parking and price! Khách sạn có bãi đậu xe rất rộng rãi, nhà hàng ngay dưới sân rất tiện cho ăn uống nếu ko muốn đi ra ngoài",0,4,3,0,0,0
2900,"Mẫu mã đa dạng, chất lượng tốt, giá cả hợp lý và đặc biệt thương hiệu đã có mặt tại tp quy nhơn thân yêu này từ năm 1990.Rất mong Shop Hạnh sẽ càng lớn mạnh hơn nữa trong tương lai.",0,0,0,0,0,5
2901,"Quán không gian kiểu hương xưa nhà cổ, phía sau thoáng mát, các món ăn vừa khẩu vị, bày tiết khá tốt, nhân viên thân thiện, giá cả phải chăng. Thấy lạ nhất chắc có lẽ khu wc, sạch sẽ là đương nhiên nhưng thiết kế cũng đậm chất nhà cổ, có luôn quạt tường loa nge nhạc, khá thú vị.",0,0,4,4,0,0
2902,"Chuyến thăm chợ buổi sáng rất ổn và người hướng dẫn, trong khi rất thân thiện và dễ mến, chỉ đưa chúng tôi đi quanh chợ và chỉ ra 
những thứ như ""đó là thì là, đó là cam địa phương, đó là sản phẩm hữu cơ, đó là chuột nướng"". Chuyến đi đến ngôi làng của người Hmong cũng ở mức trung bình, nhưng bạn có khá nhiều túi, ví và những thứ bạn có thể mua từ ngôi làng địa phương với những đứa trẻ trang điểm bán chúng. Tôi không nghĩ rằng dân làng thực sự sống ở đó. Chúng tôi bỏ qua ngôi làng thứ 2 vì nó sẽ là một nhà máy chưng cất rượu whisky. Thác nước kuang si rất đẹp, nhưng thành thật mà nói bạn có thể đi mà không cần hướng dẫn viên vì nó khá đơn giản và có biển chỉ dẫn. Khu bảo tồn gấu cũng nằm trong thác. Ăn trưa ở một nhà hàng địa phương bên ngoài thác khá tốt; chúng tôi đã đặt các món ăn theo ý thích của chúng tôi, và đồ uống được tính phí riêng. Đó là một trải nghiệm tốt, chỉ không chắc liệu nó có đáng giá 170 USD cho 2 người cho một chuyến du lịch riêng hay không. Nếu tôi muốn làm điều đó một lần nữa, tôi chỉ thuê một tài xế riêng, đi chợ buổi sáng nếu bạn thấy hứng thú và đi thẳng đến thác nước.",5,0,4,0,0,0
2903,"Đi ngang qua thấy đông quá nên vô thử, hàng hải sản khá rẻ tươi ăn khá ngon, sẽ giới thiệu cho bạn khi bạn đến Qui Nhơn",0,0,0,5,0,0
2904,"Lên hôm gặp thời tiếc không đẹp, giá vé 700k như quá đông người xếp hàng để chơi trò chơi free, cảm thấy bất tiện khi gộp cả vé lại. Vật dụng xây dựng để tùm lum, chỉ có cái nhà hàng buffee Nhật ăn 300k rất oki. Đi cáp lên đây chỉ có ăn buffee rồi chụp vài kiểu ảnh rồi đi xuống, BaNa Hills nên bán vé chỉ tham quan. Đến một lần chắc sẽ k bao giờ quay lại.",2,0,4,0,0,0
2905,"Matcha đậu đỏ không ngon, hạt đậu đỏ dỡ.",0,0,0,1,0,0
2906,"Nước biển thì sạch hơn các khu khác nhưng vẫn bẩn. View cũng dc, nhưng giá vé vào chơi những trò khác thì đắt kinh.",2,0,0,0,0,0
2907,"Giá vé 100k/người lớn, 60k/trẻ em mọi người ạ. Đến đáng đồng tiền bát gạo luôn mọi người ạ, đợt mình đi là mùa hoa cúc hoạ mi, đẹp thật sự. Còn nhiều tiểu cảnh khác để chụp nữa. Highly recommended nhé mọi người.",4,0,0,0,0,0
2908,"Trò chơi cho bé có may thì hư máy thì cho xu vào ko hoạt động.
",2,0,0,0,0,0
2909,"Nơi vui chơi giải trí thích hợp cho những ngày hè nóng bức. Tọa lạc ngay đại lộ Hùng Vương, trục đường chính thành phố Tuy Hòa.",5,0,0,0,0,0
2910,"Hồi cách đây gần 10 năm mình cũng từng đi Big C quận 10 này rồi, đông khách nhưng không nhếch nhác bẩn thỉu như hôm nay mà hôm nay là thứ ba không hiểu thứ bảy và chủ nhật thì ghê cỡ nào!",0,0,0,0,0,1
2911,"Đây là một địa điểm đẹp, giữa biển và núi. Ai đã đến Quy Nhơn thì không thể bỏ qua địa điểm này.",5,0,0,0,0,0
2912,"Bước vào quán ôi dời ơi Boss auto dễ thương nha. Không gian nhỏ xinh xen lẫn ánh đèn vàng tạo cảm giác ấm cúng. Nhân viên vô cùng thân thiện... Còn về phần pizza vỏ bánh dày vừa đủ, không cứng, giòn nhẹ, nếu lớp bột phủ bên ngoài ít lại thì còn tốt nữa. Nhân bánh ngon nhưng ko nhiều, gia vị theo kiểu Tây, hơi nhạt, thơm mùi phô mai. Theo cảm nhận của mình thì mình xin đề xuất mọi người gọi pizza từng loại riêng vì thập cẩm ko ngon lắm, có lẽ vì nó mix... Nói chung là rất OK mọi người nên đến thử.",0,0,5,5,0,0
2913,"Bà dân gốc Huế, khách vẫn kêu O, lâu rồi thành quen. Sợi bánh canh làm từ bột gạo, cọng tròn dài vừa đủ ăn. Thêm chả quết, thêm một quả trứng cút, nửa lát chả lụa sóng sánh trong vị nước lèo đậm đà. Nước dùng được nấu từ các loại cá biển nên ngọt đậm đà, chả cá cũng được quết từ cá tươi nên dai mịn, mềm và ngọt vị cá, ăn kèm với cá dầm, ngon hết xẩy. Một tô bình thường giá hai mươi ngàn, ngoài ra còn có bán bánh cuốn. Nhân gồm có nem chua, chả cá, rau sống chấm với tương đậu.",0,0,0,5,0,0
2914,"Lâu ngày muốn đổi vị 1 chút, mình ghé quán để thử món mới. Không gian rộng rãi, sạch sẽ, được trang trí ảo diệu, dễ dàng có được những tấm ảnh ưng ý. Các bàn đặt không quá sát nhau, có khoảng không gian riêng, đủ để mình tám xuyên không với con bạn mọi chuyện trên trời dưới đất mà không sợ ồn ào cho bàn bên cạnh. Đồ ăn ở quán tuy là món Âu nhưng cách chế biến lại hợp khẩu vị người Việt mình, rất dễ ăn. Nay giảm cân chỉ dám ăn gà cảm thấy hài lòng, hợp khẩu vị.",0,0,4,5,0,0
2915,Công viên gần biển nên thoáng mát có nhìu trò chơi cho trẻ con rất thích hợp cho những gia đình có con nhỏ nhưng trò chơi chưa đc đa dạng cho lắm mong sẽ có nhìu trò chơi hơn nữa,4,0,0,0,0,0
2916,"Chụp tấm hình cho người yêu coi giá để lựa chọn chút mà cũng không cho trong khi đó siêu thị không cấm chụp, không có biển cảnh báo cấm chụp ảnh hay cấm camera
",0,0,0,0,0,2
2917,"Đồ ăn trong khách sạn dở, không đáng tiền",0,2,0,0,0,0
2918,Dịch vụ và nhân viên rất nhiệt tình dễ thương. phòng xinh xắn sạch sẽ tiện nghi. nhưng tiếc là bể bơi tầng 16 view đẹp quá trời mà KS lại không dọn dẹp mà bỏ bê nên k ai lên đây bơi dc cả . uổng cái view quá chời. còn lại rất ổn,0,4,0,0,0,0
2919,"Nhận phòng ko tiếp xúc khá hay trong hoan cảnh này, nhân viên hỗ trợ qua zalo rất nhiệt tình",0,5,0,0,0,0
2920,"Noel này bạn đã đi đâu chưa, có đi đâu thì nhớ mặc đủ ấm trước khi ra đường nhé, Quy Nhơn nay lạnh lắm. Mình ghé lại quán lần 2, nay trang trí thêm làm mình hạo hức noel ghê, nay trang trí lại nên lung linh đi sớm sớm để coa chổ ngồi trong mìa noel này nhé! Như mình đã nói, nước ở đây khá ngon, không khá ngọt nhưng lại sớm, còn giá tiền thì mình thấy cũng ổn bình thường như những quán khác thôi. Có dịp mình ghé quán lại nữa nhé thử hết nốt menu hiha :))",0,0,4,5,0,0
2921,"Thái độ của bạn phục vụ vô cùng bất lịch sự, confirm món ăn mà nạt vô mặt khách. Từ quản lý cho đến nhân viên đều có thái độ bất lịch sự. Đem đồ ăn ra để lên bàn 1 cái đùng rồi quay đi. Khi kêu tính tiền, thì không ai đáp. Mình phải gọi 3 lần thì bạn nv mới hất hất đầu. Cảm giác là mình đi xin ăn chứ không phải là đến ăn trả tiền (giá đồ ăn cũng không rẻ).Quá thất vọng, không bao giờ quay lại.",0,0,1,0,0,0
2922,"Có nhiều loại salad mà mình thấy loại nào cũng ngon, ngoài ra còn có riêng ngô ngọt, cà chua bi, cà rốt, giò lụa thái sợi kèm với 3 loại sốt khác nhau để mình tự trộn 🥗🥗.",0,0,0,5,0,0
2923,"Đúng là chất :))), với cái tên để mang lại thương hiệu. Quán này view dễ thương lắm nè, sống ảo đẹp cực ảo luôn, với không gian nhẹ nhàng không quá màu mè. Về nước ở đây thì có 1 số đứa bạn bị fan nước ở đây, mình cũng thấy vậy, nước ở đây khá là ngon. Chắc dắt người yêu đi quán này miết quá trời ạ. Giá cả ở đây mình thấy cũng bình thường chứ không quá mắc, phù hợp cho sinh viên học sinh. Mình có thể mua ở đây để mang đi được nhé. Chúc quán thành công.",0,0,5,5,0,0
2924,"Sáng ngày 20/08 đến ăn sáng ở quán ăn ngon. Gọi 1 bát miến gà cùng 1 bát bún măng gà, quẩy và 2 cốc nước. 2 bát đã lên ăn gần xong cũng chẳng thấy nước với quẩy đâu. Nhân viên thì đông như thế đứng túm năm tụm ba trò chuyện ơe chỗ đang cắm hoa. Mình gọi mới vội vàng mang quẩy ra, nước thì ăn xong rồi mới có, nhân viên mang ra cũng chẳng thấy xin lỗi lấy 1 câu. Phải chăng khách tây nhiều quá nên người Việt Nam vào thì thái độ khác hẳn. Nói chung mình là người Hà Nội đã ăn ở đây rất nhiều lần nhưng chưa thấy lần nào tệ như thế. Khuyên các bạn có đến ăn thì đừng nên đến vào buổi sáng.",0,0,1,1,0,0
2925,"Top thương hiệu chả ram tôm đất được ưa chuông nhất Việt nam
",0,0,0,0,0,0
2926,Rất hiệu quả. Người lái xe đã ở bên ngoài thiết bị đầu cuối với tên trên thẻ. Có mặt tại khách sạn 40 phút sau đó. Cảm ơn các bạn,0,0,0,0,5,0
2927,Khách sạn rất đẹp .thoáng đãng .vị trí thuận tiện rất gần trung tâm và biển.nhân viên thân thiện chu đáo nhiệt tình .mình thấy rất hài lòng,0,5,0,0,0,0
2928,"Vì vậy, lần tới khi tôi quay lại thành phố Hồ Chí Minh, tôi sẽ chỉ gắn bó với Grab và Vinasun, chắc chắn!",0,0,0,0,3,0
2929,"Đây là lần đầu tiên chúng tôi đến thành phố Hồ Chí Minh. Chúng tôi hơi lo lắng nhưng vui mừng vì mục đích của chúng tôi ở đó là
 tìm kiếm thức ăn ngon. Khi đến sân bay Tân Sơn Nhất, chúng tôi không biết phải ra hướng nào để gặp tài xế. Chúng tôi lo lắng rằng tài xế của chúng tôi có thể nghĩ rằng chúng tôi đã không đến hoặc hủy chuyến đi của mình. Chúng tôi quên hỏi người lái xe tên của anh ta. Anh ấy rất kiên nhẫn đón chúng tôi với một nụ cười thật tươi. Muốn giới thiệu công ty này, đặc biệt là trình điều khiển này 👍",0,0,0,0,5,0
2930,"3 chị em mình ghé Chạm Spa vào buổi sáng, bị ấn tượng bởi không gian thiết kế rất hài hòa và ấm cúng, mùi hương chanh sả nhẹ làm mình thấy thư giãn. Đi bộ nhiều nên 2 chân mỏi rã rời, mình chọn dịch vụ massage chân tinh dầu kèm thêm đá nóng 60p, giá 220k . Tay nghề các bạn KTV ở đây khá tốt , làm bài bản chứ ko hời hợt như một số nơi khác, nhiệt tình và rất lễ phép.  Mức giá 220k tại trung tâm thành phố du lịch cũng như không gian và thái độ phục vụ tốt như vậy mình thấy hợp lý . Bạn nào đi chơi nhiều giống mình thì mình khuyến khích nên thử dịch vụ bên này nhé . Rất hài lòng!",5,0,0,0,0,0
2931,"Di chuyển từ Quy Nhơn đi Phú Yên ban đầu mình định book luôn xe 4 chổ để đi về trong ngày nhưng chi phí cao quá, 1tr2 . Bọn mình cần phải tính toán chi li lại thế là quyết định thuê xe máy chi phí chỉ bằng 1/10 thuê oto, xe số sirius xe mới giá chỉ 120.000/ ngày. Cảm giác phượt khám phá con đường Quy Nhơn - Phú Yên mới tuyệt làm sao, đường rất dễ đi và rất đẹp nữa, đi chẳng mệt tí nào, bọn mình con gái mà đi vô tư luôn. Mang đến nhiều trải nghiệm rất thú vị. Cảm ơn dịch vụ cho thuê xe máy Quy Nhơn Gía rẻ đã giao cho mình một chiếc xe rất mới và hổ trợ mình rất nhiều trên đường đi nhé",0,0,0,0,5,0
2932,"Ai đi Qui Nhơn nhớ ghé quán này, hải sản ở đây rẻ lắm luôn. Mình gọi nửa kí tôm càng, nửa kí tôm vỗ, 1 tô ốc thập cẩm, 1 tô cháo hải sản tô lắm, nước ngọt linh tinh mà tính hết có 375k, ăn mắc mệt luôn đó.Phải biết những chỗ như này để ăn được nhiều, chứ nhiều chỗ chặt giá ghê lắm á.",0,0,0,5,0,0
2933,Tôi thường ra quy nhơn du lịch tôi thường tới đây thuê xe máy phải nói rằng không có dịch vụ nào sánh bằng nơi đây xe mới giá rẻ lại còn được tư vấn nhiệt tình,0,0,0,0,5,0
2934,"Bãi biển đẹp, có thể nhìn thấy hết trung tâm Quy Nhơn từ đây. Nhưng là bãi đá nên không phù hợp để tắm biển",4,0,0,0,0,0
2935,Món nào cũng ngon và hấp dẫn lắm. Rẻ nữa. Nồi lẩu 150k dĩa rau ú ụ. Cải luộc cải xào rất tươi. Món dê xào lăn nhìn hấp dẫn và ngon nhất. Sườn nướng nhìn đẹp nhất nhưng ăn hơi ngọt. Quán nhỏ ấm cúng lên món nhanh nên ghé lại nhiều nhiều lần nữa.,0,0,3,3,0,0
2936,"Và thức ăn tuyệt vời, nhưng tia sét giết chết sự rung cảm của ""quán rượu"". Nó trông giống như một nhà hàng và điều đó hơi buồn bởi vì nó có thể là một quán bar / quán rượu to lớn!",0,0,3,5,0,0
2937,"Phòng ốc thoáng mát, sạch sẽ và đầy đủ tiện nghi.",0,5,0,0,0,0
2938,"Đẹp và là nơi trãi nghiệm lý tưởng, có nhiều trò chơi và khu bãi đá thiên nhiên kỳ thú. Đặc biệt bạn đặc lịch cho chuyến đã ngoại cuối tuần cho giá đình hay nhóm bạn",5,0,0,0,0,0
2939,"Hôm nay chủ nhật, nên mình và cô bạn ghé quán này với mục đích thưởng thức kem và tám chuyện. Cả hai mục đích đều thành công rực rỡ, vì thứ nhất, quán khá rộng, mát mẻ và có không gian dễ thương với tông chủ đạo màu trắng và những hình ảnh vẽ trên tường rất ngộ nghĩnh nên tám rất thích, Thứ hai là về phần thực đơn, quán món gì cũng có, nào bánh, nào sữa, nào kem...Chỉ cần chọn món mình thích là có ngay. Khách quan mình thấy đồ uống đây khá ngon, bánh cũng rất tuyệt. Nên sẽ còn quay lại nhiều lần.",0,0,5,5,0,0
